Hotel ID,Hotel Name,Hotel Rank,Hotel Address,Total Score,Vị trí,Độ sạch sẽ,Dịch vụ,Tiện nghi,Đáng giá tiền,Sự thoải mái và chất lượng phòng
27_15,Căn hộ studio 35 m² có 1 phòng tắm riêng ở Vĩnh Phước ((Closed) Premium 2-views Scenia Bay Studio May May),,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_16,"Chung cư 60 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Nha Trang Town)",,"Xương Huân, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_17,Luu Gia Hotel,,"12/7 Ly Tu Trong Street, Loc Tho Ward, Nha Trang City , Lộc Thọ, Nha Trang, Việt Nam, 650000",8.9,9.2,9.0,9.3,8.4,9.2,8.299999999999999
27_18,"Nhà riêng 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Luxury suite Panorama Nha Trang by HLG)",,"Lộc Thọ, Nha Trang, Việt Nam",10.0,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,10.0,8.299999999999999
27_19,"Biệt thự 157 m² 2 phòng ngủ, 3 phòng tắm riêng ở Biển Bãi Dài (Romantic ocean view 2-bedroom superior suite)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_20,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Cam Ranh Homestay OceanView)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_21,Victory's House Ngoc Hoa,,"Lô D17-01B-13,14 GOLDEN BAY HƯNG THỊNH , THÔN CÙ HIN, XÃ CAM HẢI ĐÔNG,HUYỆN CAM LÂM , TỈNH KHÁNH HÒA, Victory's House Ngọc Hoa, Cam Hải Đông, Nha Trang, Việt Nam, 57600",10.0,10.0,10.0,10.0,7.701666666666666,7.923015873015873,8.299999999999999
27_22,"Căn hộ 79 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Apartments 3Bedroom With SeaView)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_23,Căn hộ Mường Thanh Viễn Triều Nha Trang (Mường Thanh Viễn Triều Nha Trang Apartment),,"3 pham van dong, Vĩnh Phước, Nha Trang, Việt Nam, 6500000",7.7,8.3,7.4,7.9,7.4,7.6,8.299999999999999
27_24,"Nhà mặt đất 80 m² 2 phòng ngủ, 1 phòng tắm riêng ở Phước Hòa (EMOI home 8mins to the beach for family & friends)",,"Phước Hòa, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_25,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Moonlight Bay Center)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_26,"Chung cư 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen Hotel-1532)",,"Vĩnh Phước, Nha Trang, Việt Nam",10.0,10.0,10.0,10.0,10.0,10.0,8.299999999999999
27_27,BN Center Hotel - Nguyen Thi Minh Khai,,"17 Nguyễn Thị Minh Khai, Lộc Thọ, Nha Trang, Việt Nam, 650000",8.3,8.7,8.5,8.6,8.1,8.7,8.299999999999999
27_28,"Chung cư 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nha Trang Beach Front Condominium Comfortzone)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_29,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Seaview Studio with Private Beach)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
27_30,"Căn hộ 1000 m² 21 phòng ngủ, 21 phòng tắm riêng ở Lộc Thọ (DU THUYỀN SEALIFE NHA TRANG)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_1,"Nhà mặt đất 200 m² 8 phòng ngủ, 5 phòng tắm riêng ở Vĩnh Phước (Homestay Ocean View)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_2,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (CĂN HỘ DU LỊCH BIỂN NHA TRANG - BOOK TOUR ĐẢO)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_3,Suite 4528 by Phi Yen Muong Thanh 60 Apartment,,"Lộc Thọ, Nha Trang, Việt Nam",7.3,7.3,7.3,7.3,7.3,7.3,8.299999999999999
28_4,"Căn hộ 70 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (2 Bedroom Appament S22.16)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_5,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Căn hộ cao cấp giáp biển Trần Phú Nha Trang)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_6,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Deluxe seaview Hotel Emperyan Nha Trang)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_7,Khách sạn Le Soleil Nha Trang (Le Soleil Hotel Nha Trang),,"12 Tôn Đản, Lộc Thọ, Nha Trang, Việt Nam",7.7,8.5,7.5,8.1,7.3,7.6,8.299999999999999
28_8,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Deluxe Family OceanView 2 Bedroom,Oceanus HonChong)",,"Vĩnh Phước, Nha Trang, Việt Nam",8.2,10.0,8.0,9.0,9.0,9.0,8.299999999999999
28_9,"Chung cư 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - VIP Top Apartment - TV w/ Netflix)",,"Vĩnh Hòa, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_10,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Muong Thanh Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_11,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2912 - Tòa OC2B- Mường Thanh Viễn Triều)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_12,LoKa Hotel,,"Hẻm Dã Tượng, LoKa Hotel, Vĩnh Nguyên, Nha Trang, Việt Nam",2.0,2.0,2.0,2.0,2.0,2.0,8.299999999999999
28_13,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (2102 condotel)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_14,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Seafront Apartment Cam ranh)",,"Cam Hải Đông, Nha Trang, Việt Nam",2.0,2.0,2.0,2.0,2.0,2.0,8.299999999999999
28_15,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Shu's house)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_16,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Grand ocean view balcony family suite )",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_17,"Biệt thự 384 m² 3 phòng ngủ, 3 phòng tắm riêng ở Biển Bãi Dài (Resort Wyndham Garden Cam Ranh Nha Trang)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_18,"Biệt thự 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Ngọc (ZK klaus)",,"Vĩnh Ngọc, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_19,"Nhà trệt 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Hạ (Z Camp Nha Trang)",,"Phước Hạ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_20,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Nguyên (LANXY HOTEL NHA TRANG)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_21,Victory's House Ngoc Hoa,,"Lô D17-01B-13,14 GOLDEN BAY HƯNG THỊNH , THÔN CÙ HIN, XÃ CAM HẢI ĐÔNG,HUYỆN CAM LÂM , TỈNH KHÁNH HÒA, Victory's House Ngọc Hoa, Cam Hải Đông, Nha Trang, Việt Nam, 57600",10.0,10.0,10.0,10.0,7.701666666666666,7.923015873015873,8.299999999999999
28_22,"Căn hộ 79 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Apartments 3Bedroom With SeaView)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_23,Căn hộ Mường Thanh Viễn Triều Nha Trang (Mường Thanh Viễn Triều Nha Trang Apartment),,"3 pham van dong, Vĩnh Phước, Nha Trang, Việt Nam, 6500000",7.7,8.3,7.4,7.9,7.4,7.6,8.299999999999999
28_24,InterContinental Residences Nha Trang,,"32 Tran Phu Street, Lộc Thọ, Nha Trang, Việt Nam, 650000",9.3,9.6,9.5,9.6,9.3,9.6,8.299999999999999
28_25,"Nhà mặt đất 80 m² 2 phòng ngủ, 1 phòng tắm riêng ở Phước Hòa (EMOI home 8mins to the beach for family & friends)",,"Phước Hòa, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_26,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Moonlight Bay Center)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_27,"Chung cư 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen Hotel-1532)",,"Vĩnh Phước, Nha Trang, Việt Nam",10.0,10.0,10.0,10.0,10.0,10.0,8.299999999999999
28_28,"Chung cư 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nha Trang Beach Front Condominium Comfortzone)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_29,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Seaview Studio with Private Beach)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
28_30,"Căn hộ 1000 m² 21 phòng ngủ, 21 phòng tắm riêng ở Lộc Thọ (DU THUYỀN SEALIFE NHA TRANG)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_1,"Nhà mặt đất 200 m² 8 phòng ngủ, 5 phòng tắm riêng ở Vĩnh Phước (Homestay Ocean View)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_2,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (CĂN HỘ DU LỊCH BIỂN NHA TRANG - BOOK TOUR ĐẢO)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_3,Suite 4528 by Phi Yen Muong Thanh 60 Apartment,,"Lộc Thọ, Nha Trang, Việt Nam",7.3,7.3,7.3,7.3,7.3,7.3,8.299999999999999
29_4,Khách sạn Mỹ Ca (My Ca Hotel),,"246-248 Dai Lo Hung Vuong, Cam Nghia ward, TP Cam Ranh, Cam Ranh, Nha Trang, Việt Nam",6.7,7.2,6.4,7.4,6.1,7.2,8.299999999999999
29_5,"Căn hộ 70 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (2 Bedroom Appament S22.16)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_6,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Căn hộ cao cấp giáp biển Trần Phú Nha Trang)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_7,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Deluxe seaview Hotel Emperyan Nha Trang)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_8,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Deluxe Family OceanView 2 Bedroom,Oceanus HonChong)",,"Vĩnh Phước, Nha Trang, Việt Nam",8.2,10.0,8.0,9.0,9.0,9.0,8.299999999999999
29_9,"Chung cư 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - VIP Top Apartment - TV w/ Netflix)",,"Vĩnh Hòa, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_10,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Muong Thanh Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_11,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2912 - Tòa OC2B- Mường Thanh Viễn Triều)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_12,LoKa Hotel,,"Hẻm Dã Tượng, LoKa Hotel, Vĩnh Nguyên, Nha Trang, Việt Nam",2.0,2.0,2.0,2.0,2.0,2.0,8.299999999999999
29_13,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (2102 condotel)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_14,Moonlight Bay Panorama Ocean View,,"02 Nguyễn Thị Minh Khai, Lộc Thọ, Nha Trang, Việt Nam, 650000",9.1,9.7,9.2,9.1,9.3,9.2,8.299999999999999
29_15,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Seafront Apartment Cam ranh)",,"Cam Hải Đông, Nha Trang, Việt Nam",2.0,2.0,2.0,2.0,2.0,2.0,8.299999999999999
29_16,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Shu's house)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_17,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Grand ocean view balcony family suite )",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_18,"Biệt thự 384 m² 3 phòng ngủ, 3 phòng tắm riêng ở Biển Bãi Dài (Resort Wyndham Garden Cam Ranh Nha Trang)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_19,"Biệt thự 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Ngọc (ZK klaus)",,"Vĩnh Ngọc, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_20,"Nhà trệt 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Hạ (Z Camp Nha Trang)",,"Phước Hạ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_21,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Nguyên (LANXY HOTEL NHA TRANG)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_22,"Nhà riêng 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Panorama Nha Trang by HLG)",,"Lộc Thọ, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_23,"Chung cư 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Three Bedroom Ocean View Residence)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_24,Ccasa hostel,,"24 Sao Biển, Vĩnh Hải, Nha Trang, Việt Nam, 650000",8.4,8.2,8.4,8.7,8.3,8.9,8.299999999999999
29_25,"Căn hộ 77 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (BIG PROMO Apartment with 2 bedrooms, beach views)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_26,"Chung cư 71 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (2 Beautiful Beach View bedrooms New Apartment)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_27,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Standard Seaview 2 Bedroom, Oceanus Hon Chong)",,"Vĩnh Phước, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_28,"Biệt thự 214 m² 4 phòng ngủ, 0 phòng tắm riêng ở Cam Hải Đông (resort Nha Trang)",,"Cam Hải Đông, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_29,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Nghỉ dưỡng siêu rẻ dịch vụ 5 sao)",,"Cam Hải Đông, Nha Trang, Việt Nam",2.0,2.0,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
29_30,"Nhà riêng studio 43 m² có 1 phòng tắm riêng ở Tân Lập (Direct seaview apartment, Nha Trang Panorama)",,"Phước Hòa, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
30_1,"Căn hộ 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (An's apartment)",,"Xương Huân, Nha Trang, Việt Nam",7.759564541213063,8.005485893416928,7.835275590551181,8.045620437956204,7.701666666666666,7.923015873015873,8.299999999999999
